Region,System,Type,Price,On demand,Offering class
ap-southeast-2,Linux/UNIX,c5a.24xlarge,2.4730000000000003,4.8,convertible
ap-southeast-2,Linux/UNIX,r4.2xlarge,0.2765,0.6384,standard
ap-southeast-2,Linux/UNIX,r4.2xlarge,0.31799999999999995,0.6384,convertible
ap-southeast-2,Linux/UNIX,g4dn.4xlarge,0.9129999999999999,1.566,convertible
ap-southeast-2,Linux/UNIX,g4dn.4xlarge,0.7609999999999999,1.566,standard
ap-southeast-2,Linux/UNIX,r5.2xlarge,0.31499999999999995,0.604,convertible
ap-southeast-2,Linux/UNIX,r5.2xlarge,0.261,0.604,standard
ap-southeast-2,Linux/UNIX,c5a.2xlarge,0.20600000000000002,0.4,convertible
ap-southeast-2,Linux/UNIX,c5a.2xlarge,0.17300000000000001,0.4,standard
ap-southeast-2,Linux/UNIX,m4.large,0.0696,0.125,convertible
ap-southeast-2,Linux/UNIX,m4.large,0.060500000000000005,0.125,standard
ap-southeast-2,Linux/UNIX,c5.large,0.057,0.111,convertible
ap-southeast-2,Linux/UNIX,c5.large,0.048,0.111,standard
ap-southeast-2,Linux/UNIX,m5d.16xlarge,2.553,4.544,convertible
ap-southeast-2,Linux/UNIX,i3en.24xlarge,5.662000000000001,13.008,standard
ap-southeast-2,Linux/UNIX,i3en.24xlarge,6.5200000000000005,13.008,convertible
ap-southeast-2,Linux/UNIX,c5n.large,0.05499999999999999,0.141,standard
ap-southeast-2,Linux/UNIX,m5.large,0.052,0.12,standard
ap-southeast-2,Linux/UNIX,m5.large,0.068,0.12,convertible
ap-southeast-2,Linux/UNIX,g3.8xlarge,2.2357,3.508,convertible
ap-southeast-2,Linux/UNIX,g3.8xlarge,1.9439999999999997,3.508,standard
ap-southeast-2,Linux/UNIX,p2.16xlarge,15.119,24.672,convertible
ap-southeast-2,Linux/UNIX,p2.16xlarge,13.146999999999998,24.672,standard
ap-southeast-2,Linux/UNIX,t2.large,0.065,0.1168,convertible
ap-southeast-2,Linux/UNIX,t2.large,0.056499999999999995,0.1168,standard
ap-southeast-2,Linux/UNIX,m5.8xlarge,1.091,1.92,convertible
ap-southeast-2,Linux/UNIX,c5a.xlarge,0.10300000000000001,0.2,convertible
ap-southeast-2,Linux/UNIX,x1e.xlarge,0.38900000000000007,1.209,standard
ap-southeast-2,Linux/UNIX,x1e.xlarge,0.447,1.209,convertible
ap-southeast-2,Linux/UNIX,m5.metal,3.2720000000000002,5.76,convertible
ap-southeast-2,Linux/UNIX,m5.metal,2.488,5.76,standard
ap-southeast-2,Linux/UNIX,g4dn.2xlarge,0.475,0.978,standard
ap-southeast-2,Linux/UNIX,g4dn.2xlarge,0.5700000000000001,0.978,convertible
ap-southeast-2,Linux/UNIX,m5d.large,0.061,0.142,standard
ap-southeast-2,Linux/UNIX,m5d.large,0.08,0.142,convertible
ap-southeast-2,Linux/UNIX,c5a.xlarge,0.086,0.2,standard
ap-southeast-2,Linux/UNIX,m5.8xlarge,0.829,1.92,standard
ap-southeast-2,Linux/UNIX,r5d.2xlarge,0.36099999999999993,0.696,convertible
ap-southeast-2,Linux/UNIX,r5d.2xlarge,0.301,0.696,standard
ap-southeast-2,Linux/UNIX,m5d.8xlarge,1.277,2.272,convertible
ap-southeast-2,Linux/UNIX,t3.2xlarge,0.18249999999999997,0.4224,standard
ap-southeast-2,Linux/UNIX,t3.2xlarge,0.2351,0.4224,convertible
ap-southeast-2,Linux/UNIX,c5d.xlarge,0.10899999999999999,0.252,standard
ap-southeast-2,Linux/UNIX,c5d.xlarge,0.13,0.252,convertible
ap-southeast-2,Linux/UNIX,c5.9xlarge,1.0280000000000002,1.998,convertible
ap-southeast-2,Linux/UNIX,c5.9xlarge,0.863,1.998,standard
ap-southeast-2,Linux/UNIX,c5n.metal,1.968,5.076,standard
ap-southeast-2,Linux/UNIX,c5n.metal,2.263,5.076,convertible
ap-southeast-2,Linux/UNIX,r5a.2xlarge,0.23500000000000001,0.544,standard
ap-southeast-2,Linux/UNIX,r5a.2xlarge,0.286,0.544,convertible
ap-southeast-2,Linux/UNIX,c5.18xlarge,2.057,3.996,convertible
ap-southeast-2,Linux/UNIX,c5.18xlarge,1.726,3.996,standard
ap-southeast-2,Linux/UNIX,m4.xlarge,0.1391,0.25,convertible
ap-southeast-2,Linux/UNIX,m4.xlarge,0.12100000000000001,0.25,standard
ap-southeast-2,Linux/UNIX,m5d.metal,2.945,6.816,standard
ap-southeast-2,Linux/UNIX,m5d.metal,3.8300000000000005,6.816,convertible
ap-southeast-2,Linux/UNIX,i3.2xlarge,0.417,0.748,convertible
ap-southeast-2,Linux/UNIX,i3.2xlarge,0.363,0.748,standard
ap-southeast-2,Linux/UNIX,r5.8xlarge,1.2599999999999998,2.416,convertible
ap-southeast-2,Linux/UNIX,r5.8xlarge,1.044,2.416,standard
ap-southeast-2,Linux/UNIX,a1.metal,0.23,0.533,standard
ap-southeast-2,Linux/UNIX,a1.metal,0.28,0.533,convertible
ap-southeast-2,Linux/UNIX,r5d.12xlarge,1.804,4.176,standard
ap-southeast-2,Linux/UNIX,d2.2xlarge,0.9229999999999999,1.74,convertible
ap-southeast-2,Linux/UNIX,t2.xlarge,0.13,0.2336,convertible
ap-southeast-2,Linux/UNIX,t2.xlarge,0.11299999999999999,0.2336,standard
ap-southeast-2,Linux/UNIX,c5d.metal,3.121,6.048,convertible
ap-southeast-2,Linux/UNIX,c5d.metal,2.613,6.048,standard
ap-southeast-2,Linux/UNIX,i3en.3xlarge,0.8150000000000001,1.626,convertible
ap-southeast-2,Linux/UNIX,i3en.3xlarge,0.7080000000000001,1.626,standard
ap-southeast-2,Linux/UNIX,z1d.12xlarge,2.255,5.424,standard
ap-southeast-2,Linux/UNIX,z1d.12xlarge,2.5930000000000004,5.424,convertible
ap-southeast-2,Linux/UNIX,c5d.12xlarge,1.306,3.024,standard
ap-southeast-2,Linux/UNIX,c5d.12xlarge,1.5610000000000002,3.024,convertible
ap-southeast-2,Linux/UNIX,m5ad.16xlarge,1.797,4.16,standard
ap-southeast-2,Linux/UNIX,m5ad.16xlarge,2.335,4.16,convertible
ap-southeast-2,Linux/UNIX,x1e.8xlarge,3.576,9.672,convertible
ap-southeast-2,Linux/UNIX,x1e.8xlarge,3.109,9.672,standard
ap-southeast-2,Linux/UNIX,i3.large,0.09100000000000001,0.187,standard
ap-southeast-2,Linux/UNIX,i3.large,0.104,0.187,convertible
ap-southeast-2,Linux/UNIX,c5n.large,0.063,0.141,convertible
ap-southeast-2,Linux/UNIX,r5d.12xlarge,2.1689999999999996,4.176,convertible
ap-southeast-2,Linux/UNIX,f1.2xlarge,1.3156,1.981,convertible
ap-southeast-2,Linux/UNIX,i3en.large,0.136,0.271,convertible
ap-southeast-2,Linux/UNIX,z1d.metal,2.255,5.424,standard
ap-southeast-2,Linux/UNIX,c5.2xlarge,0.192,0.444,standard
ap-southeast-2,Linux/UNIX,c5.2xlarge,0.229,0.444,convertible
ap-southeast-2,Linux/UNIX,c5a.16xlarge,1.382,3.2,standard
ap-southeast-2,Linux/UNIX,c5a.16xlarge,1.649,3.2,convertible
ap-southeast-2,Linux/UNIX,t3.large,0.045599999999999995,0.1056,standard
ap-southeast-2,Linux/UNIX,t3.large,0.0588,0.1056,convertible
ap-southeast-2,Linux/UNIX,c5d.large,0.065,0.126,convertible
ap-southeast-2,Linux/UNIX,c5d.large,0.054000000000000006,0.126,standard
ap-southeast-2,Linux/UNIX,c5a.large,0.043,0.1,standard
ap-southeast-2,Linux/UNIX,c5a.large,0.052,0.1,convertible
ap-southeast-2,Linux/UNIX,f1.4xlarge,2.6310000000000002,3.962,convertible
ap-southeast-2,Linux/UNIX,f1.4xlarge,2.288,3.962,standard
ap-southeast-2,Linux/UNIX,i3.16xlarge,2.903,5.984,standard
ap-southeast-2,Linux/UNIX,i3.16xlarge,3.339,5.984,convertible
ap-southeast-2,Linux/UNIX,r4.8xlarge,1.1058999999999999,2.5536,standard
ap-southeast-2,Linux/UNIX,r4.8xlarge,1.2718,2.5536,convertible
ap-southeast-2,Linux/UNIX,r5.24xlarge,3.1310000000000002,7.248,standard
ap-southeast-2,Linux/UNIX,r5.24xlarge,3.781,7.248,convertible
ap-southeast-2,Linux/UNIX,z1d.metal,2.5930000000000004,5.424,convertible
ap-southeast-2,Linux/UNIX,i3en.large,0.118,0.271,standard
us-west-1,Linux/UNIX,r5d.metal,3.359,7.776,standard
eu-central-1,Linux/UNIX,m5.8xlarge,0.795,1.84,standard
eu-central-1,Linux/UNIX,r5dn.12xlarge,1.991,4.776,standard
eu-west-1,Linux/UNIX,r5.large,0.074,0.141,convertible
eu-west-1,Linux/UNIX,c5d.9xlarge,0.848,1.962,standard
eu-west-1,Linux/UNIX,c5d.9xlarge,1.094,1.962,convertible
eu-west-1,Linux/UNIX,c5n.18xlarge,2.0949999999999998,4.392,convertible
eu-west-1,Linux/UNIX,c5n.18xlarge,1.84,4.392,standard
eu-west-1,Linux/UNIX,x1e.32xlarge,10.286000000000001,32.0,standard
eu-west-1,Linux/UNIX,x1e.32xlarge,11.829,32.0,convertible
eu-west-1,Linux/UNIX,t3.nano,0.0032999999999999995,0.0057,convertible
eu-west-1,Linux/UNIX,r5.large,0.061,0.141,standard
eu-west-1,Linux/UNIX,t3.nano,0.0025,0.0057,standard
eu-west-1,Linux/UNIX,m5n.2xlarge,0.23,0.532,standard
eu-west-1,Linux/UNIX,r5ad.large,0.077,0.146,convertible
eu-west-1,Linux/UNIX,r5ad.large,0.063,0.146,standard
eu-west-1,Linux/UNIX,p3.16xlarge,9.806,26.44,standard
eu-west-1,Linux/UNIX,p3.16xlarge,15.534,26.44,convertible
eu-west-1,Linux/UNIX,m5ad.12xlarge,1.192,2.76,standard
eu-west-1,Linux/UNIX,m5ad.12xlarge,1.574,2.76,convertible
eu-west-1,Linux/UNIX,m5n.large,0.066,0.133,convertible
eu-west-1,Linux/UNIX,m5n.2xlarge,0.265,0.532,convertible
eu-west-1,Linux/UNIX,r5a.8xlarge,0.8780000000000001,2.032,standard
eu-west-1,Linux/UNIX,r5a.8xlarge,1.058,2.032,convertible
eu-west-1,Linux/UNIX,r5n.16xlarge,2.5220000000000002,5.344,convertible
eu-west-1,Linux/UNIX,c6g.2xlarge,0.13269999999999998,0.3072,standard
eu-west-1,Linux/UNIX,c6g.2xlarge,0.1675,0.3072,convertible
eu-west-1,Linux/UNIX,x1e.xlarge,0.37,1.0,convertible
eu-west-1,Linux/UNIX,x1e.xlarge,0.32100000000000006,1.0,standard
eu-west-1,Linux/UNIX,r5ad.24xlarge,3.6929999999999996,7.008,convertible
eu-west-1,Linux/UNIX,r5ad.24xlarge,3.0269999999999997,7.008,standard
eu-west-1,Linux/UNIX,a1.2xlarge,0.0995,0.2304,standard
eu-west-1,Linux/UNIX,a1.2xlarge,0.1361,0.2304,convertible
eu-west-1,Linux/UNIX,r5a.xlarge,0.132,0.254,convertible
eu-west-1,Linux/UNIX,r5a.xlarge,0.10999999999999999,0.254,standard
eu-west-1,Linux/UNIX,i3en.xlarge,0.217,0.5,standard
eu-west-1,Linux/UNIX,i3en.xlarge,0.253,0.5,convertible
eu-west-1,Linux/UNIX,t3.medium,0.0197,0.0456,standard
eu-west-1,Linux/UNIX,t3.medium,0.026399999999999996,0.0456,convertible
eu-west-1,Linux/UNIX,r4.8xlarge,1.0195,2.3712,standard
eu-west-1,Linux/UNIX,r4.8xlarge,1.1724999999999999,2.3712,convertible
eu-west-1,Linux/UNIX,t2.small,0.0146,0.025,convertible
eu-west-1,Linux/UNIX,t2.small,0.012700000000000001,0.025,standard
eu-west-1,Linux/UNIX,r5n.16xlarge,2.193,5.344,standard
eu-west-1,Linux/UNIX,m5n.large,0.057,0.133,standard
eu-west-1,Linux/UNIX,m5ad.8xlarge,1.0490000000000002,1.84,convertible
eu-west-1,Linux/UNIX,m5a.4xlarge,0.332,0.768,standard
eu-west-1,Linux/UNIX,r5n.xlarge,0.158,0.334,convertible
eu-west-1,Linux/UNIX,g3s.xlarge,0.5760000000000001,0.796,convertible
eu-west-1,Linux/UNIX,g3s.xlarge,0.501,0.796,standard
eu-west-1,Linux/UNIX,m5.2xlarge,0.185,0.428,standard
eu-west-1,Linux/UNIX,m5.2xlarge,0.244,0.428,convertible
eu-west-1,Linux/UNIX,m5dn.2xlarge,0.263,0.608,standard
eu-west-1,Linux/UNIX,m5dn.2xlarge,0.30700000000000005,0.608,convertible
eu-west-1,Linux/UNIX,r5n.12xlarge,1.645,4.008,standard
eu-west-1,Linux/UNIX,r5n.12xlarge,1.8920000000000001,4.008,convertible
eu-west-1,Linux/UNIX,t3.large,0.05279999999999999,0.0912,convertible
eu-west-1,Linux/UNIX,m6g.xlarge,0.09720000000000001,0.172,convertible
eu-west-1,Linux/UNIX,c5d.4xlarge,0.377,0.872,standard
eu-west-1,Linux/UNIX,c5d.4xlarge,0.48599999999999993,0.872,convertible
eu-west-1,Linux/UNIX,r5ad.2xlarge,0.252,0.584,standard
eu-west-1,Linux/UNIX,r5ad.2xlarge,0.308,0.584,convertible
eu-west-1,Linux/UNIX,m5dn.16xlarge,2.4579999999999997,4.864,convertible
eu-west-1,Linux/UNIX,m5dn.16xlarge,2.101,4.864,standard
eu-west-1,Linux/UNIX,r5ad.4xlarge,0.616,1.168,convertible
eu-west-1,Linux/UNIX,r5ad.4xlarge,0.505,1.168,standard
eu-west-1,Linux/UNIX,m6g.xlarge,0.07339999999999999,0.172,standard
eu-west-1,Linux/UNIX,t3.large,0.0394,0.0912,standard
eu-west-1,Linux/UNIX,z1d.6xlarge,1.0490000000000002,2.496,standard
eu-west-1,Linux/UNIX,z1d.6xlarge,1.208,2.496,convertible
eu-west-1,Linux/UNIX,r5n.xlarge,0.137,0.334,standard
eu-west-1,Linux/UNIX,x1e.8xlarge,2.572,8.0,standard
eu-west-1,Linux/UNIX,x1e.8xlarge,2.9570000000000003,8.0,convertible
eu-west-1,Linux/UNIX,m5n.24xlarge,2.7579999999999996,6.384,standard
eu-west-1,Linux/UNIX,m5n.24xlarge,3.185,6.384,convertible
eu-west-1,Linux/UNIX,i3.16xlarge,2.696,5.504,standard
eu-west-1,Linux/UNIX,i3.16xlarge,3.1,5.504,convertible
eu-west-1,Linux/UNIX,p3.2xlarge,1.226,3.305,standard
eu-west-1,Linux/UNIX,p3.2xlarge,1.9420000000000002,3.305,convertible
eu-west-1,Linux/UNIX,z1d.12xlarge,2.097,4.992,standard
eu-west-1,Linux/UNIX,z1d.12xlarge,2.415,4.992,convertible
eu-west-1,Linux/UNIX,t3a.medium,0.023600000000000003,0.0408,convertible
eu-west-1,Linux/UNIX,t3a.medium,0.0176,0.0408,standard
eu-west-1,Linux/UNIX,i3.large,0.084,0.172,standard
eu-west-1,Linux/UNIX,i3.large,0.09699999999999999,0.172,convertible
eu-west-1,Linux/UNIX,r5.2xlarge,0.244,0.564,standard
eu-west-1,Linux/UNIX,r5.2xlarge,0.294,0.564,convertible
eu-west-1,Linux/UNIX,m5dn.8xlarge,1.051,2.432,standard
eu-west-1,Linux/UNIX,m5dn.8xlarge,1.2289999999999999,2.432,convertible
eu-west-1,Linux/UNIX,m5a.4xlarge,0.438,0.768,convertible
eu-west-1,Linux/UNIX,r5dn.2xlarge,0.358,0.744,convertible
eu-west-1,Linux/UNIX,m5ad.8xlarge,0.795,1.84,standard
eu-west-1,Linux/UNIX,r5d.16xlarge,2.212,5.12,standard
eu-west-1,Linux/UNIX,d2.4xlarge,1.609,2.94,convertible
eu-west-1,Linux/UNIX,g4dn.8xlarge,1.048,2.426,standard
eu-west-1,Linux/UNIX,g4dn.8xlarge,1.258,2.426,convertible
eu-west-1,Linux/UNIX,r5dn.4xlarge,0.7150000000000001,1.488,convertible
eu-west-1,Linux/UNIX,r5dn.4xlarge,0.622,1.488,standard
eu-west-1,Linux/UNIX,m5.xlarge,0.09199999999999998,0.214,standard
eu-west-1,Linux/UNIX,m5.xlarge,0.122,0.214,convertible
eu-west-1,Linux/UNIX,r5dn.16xlarge,2.488,5.952,standard
eu-west-1,Linux/UNIX,t3.micro,0.0049,0.0114,standard
eu-west-1,Linux/UNIX,r5dn.16xlarge,2.861,5.952,convertible
eu-west-1,Linux/UNIX,r6g.metal,1.8817,3.6096,convertible
eu-west-1,Linux/UNIX,t2.large,0.0584,0.1008,convertible
eu-west-1,Linux/UNIX,t2.large,0.05070000000000001,0.1008,standard
eu-west-1,Linux/UNIX,p2.8xlarge,3.974,7.776,standard
eu-west-1,Linux/UNIX,p2.8xlarge,4.571000000000001,7.776,convertible
eu-west-1,Linux/UNIX,p2.16xlarge,7.949000000000001,15.552,standard
eu-west-1,Linux/UNIX,p2.16xlarge,9.141,15.552,convertible
eu-west-1,Linux/UNIX,m5n.4xlarge,0.46,1.064,standard
eu-west-1,Linux/UNIX,r6g.metal,1.5593000000000001,3.6096,standard
eu-west-1,Linux/UNIX,t3.micro,0.006599999999999999,0.0114,convertible
eu-west-1,Linux/UNIX,z1d.metal,2.097,4.992,standard
eu-west-1,Linux/UNIX,z1d.metal,2.415,4.992,convertible
eu-west-1,Linux/UNIX,m5.24xlarge,2.219,5.136,standard
eu-west-1,Linux/UNIX,m5a.large,0.05499999999999999,0.096,convertible
eu-west-1,Linux/UNIX,m5a.large,0.041,0.096,standard
eu-west-1,Linux/UNIX,c5a.2xlarge,0.149,0.344,standard
eu-west-1,Linux/UNIX,c5a.2xlarge,0.189,0.344,convertible
eu-west-1,Linux/UNIX,t2.2xlarge,0.23340000000000002,0.4032,convertible
eu-west-1,Linux/UNIX,t2.2xlarge,0.20259999999999997,0.4032,standard
eu-west-1,Linux/UNIX,g4dn.2xlarge,0.36200000000000004,0.838,standard
eu-west-1,Linux/UNIX,g4dn.2xlarge,0.43500000000000005,0.838,convertible
eu-west-1,Linux/UNIX,m4.10xlarge,1.242,2.22,convertible
eu-west-1,Linux/UNIX,m4.10xlarge,1.0799999999999998,2.22,standard
eu-west-1,Linux/UNIX,i3.8xlarge,1.348,2.752,standard
eu-west-1,Linux/UNIX,i3.8xlarge,1.55,2.752,convertible
eu-west-1,Linux/UNIX,r5dn.large,0.08900000000000001,0.186,convertible
eu-west-1,Linux/UNIX,r5dn.large,0.078,0.186,standard
eu-west-1,Linux/UNIX,r5d.12xlarge,1.6589999999999998,3.84,standard
eu-west-1,Linux/UNIX,r5d.12xlarge,2.016,3.84,convertible
eu-west-1,Linux/UNIX,c5n.large,0.051,0.122,standard
eu-west-1,Linux/UNIX,c5n.large,0.05800000000000001,0.122,convertible
eu-west-1,Linux/UNIX,m5n.4xlarge,0.531,1.064,convertible
eu-west-1,Linux/UNIX,r5d.16xlarge,2.688,5.12,convertible
eu-west-1,Linux/UNIX,c5a.12xlarge,1.137,2.064,convertible
eu-west-1,Linux/UNIX,m5n.8xlarge,1.062,2.128,convertible
eu-west-1,Linux/UNIX,r5d.metal,4.033,7.68,convertible
eu-west-1,Linux/UNIX,r5d.metal,3.3179999999999996,7.68,standard
eu-west-1,Linux/UNIX,p3.8xlarge,4.903,13.22,standard
eu-west-1,Linux/UNIX,p3.8xlarge,7.767,13.22,convertible
eu-west-1,Linux/UNIX,r5a.24xlarge,3.173,6.096,convertible
eu-west-1,Linux/UNIX,r5a.24xlarge,2.6329999999999996,6.096,standard
eu-west-1,Linux/UNIX,r5d.2xlarge,0.27599999999999997,0.64,standard
eu-west-1,Linux/UNIX,r5d.2xlarge,0.336,0.64,convertible
eu-west-1,Linux/UNIX,i3.metal,2.696,5.504,standard
eu-west-1,Linux/UNIX,r4.xlarge,0.1466,0.2964,convertible
eu-west-1,Linux/UNIX,c5.xlarge,0.106,0.192,convertible
eu-west-1,Linux/UNIX,c5.xlarge,0.083,0.192,standard
eu-west-1,Linux/UNIX,p2.xlarge,0.571,0.972,convertible
eu-west-1,Linux/UNIX,p2.xlarge,0.497,0.972,standard
eu-west-1,Linux/UNIX,c5n.xlarge,0.11600000000000002,0.244,convertible
eu-west-1,Linux/UNIX,c5n.xlarge,0.102,0.244,standard
eu-west-1,Linux/UNIX,m5ad.xlarge,0.131,0.23,convertible
eu-west-1,Linux/UNIX,m5ad.xlarge,0.09899999999999999,0.23,standard
eu-west-1,Linux/UNIX,r4.xlarge,0.12739999999999999,0.2964,standard
eu-west-1,Linux/UNIX,i3.metal,3.1,5.504,convertible
eu-west-1,Linux/UNIX,t3a.small,0.0088,0.0204,standard
eu-west-1,Linux/UNIX,t3a.small,0.011800000000000001,0.0204,convertible
eu-west-1,Linux/UNIX,m5n.8xlarge,0.919,2.128,standard
eu-west-1,Linux/UNIX,d2.2xlarge,0.8049999999999999,1.47,convertible
eu-west-1,Linux/UNIX,m5d.24xlarge,3.4419999999999997,6.048,convertible
eu-west-1,Linux/UNIX,m5d.24xlarge,2.613,6.048,standard
eu-west-1,Linux/UNIX,t2.nano,0.0031999999999999997,0.0063,standard
eu-west-1,Linux/UNIX,t2.nano,0.0036000000000000003,0.0063,convertible
eu-west-1,Linux/UNIX,x1.16xlarge,2.958,8.003,convertible
eu-west-1,Linux/UNIX,x1.16xlarge,2.573,8.003,standard
eu-west-1,Linux/UNIX,m5ad.16xlarge,1.59,3.68,standard
eu-west-1,Linux/UNIX,m5ad.16xlarge,2.0980000000000003,3.68,convertible
eu-west-1,Linux/UNIX,d2.8xlarge,3.218,5.88,convertible
eu-west-1,Linux/UNIX,c6g.medium,0.0209,0.0384,convertible
eu-west-1,Linux/UNIX,c6g.medium,0.0166,0.0384,standard
eu-west-1,Linux/UNIX,m5ad.2xlarge,0.262,0.46,convertible
eu-west-1,Linux/UNIX,m5ad.2xlarge,0.199,0.46,standard
eu-west-1,Linux/UNIX,r5.xlarge,0.122,0.282,standard
eu-west-1,Linux/UNIX,r5.xlarge,0.147,0.282,convertible
eu-west-1,Linux/UNIX,t2.xlarge,0.11670000000000001,0.2016,convertible
eu-west-1,Linux/UNIX,t2.xlarge,0.10129999999999999,0.2016,standard
eu-west-1,Linux/UNIX,c5a.12xlarge,0.8919999999999999,2.064,standard
eu-west-1,Linux/UNIX,m5.24xlarge,2.9330000000000003,5.136,convertible
eu-west-1,Linux/UNIX,r5dn.2xlarge,0.311,0.744,standard
eu-west-1,Linux/UNIX,c5d.24xlarge,2.916,5.232,convertible
eu-west-1,Linux/UNIX,t3a.large,0.0353,0.0816,standard
eu-west-1,Linux/UNIX,t3a.large,0.047200000000000006,0.0816,convertible
eu-west-1,Linux/UNIX,g4dn.xlarge,0.253,0.587,standard
eu-west-1,Linux/UNIX,g4dn.xlarge,0.304,0.587,convertible
eu-west-1,Linux/UNIX,x1e.16xlarge,5.143000000000001,16.0,standard
eu-west-1,Linux/UNIX,x1e.16xlarge,5.914999999999999,16.0,convertible
eu-west-1,Linux/UNIX,c5a.24xlarge,2.274,4.128,convertible
eu-west-1,Linux/UNIX,c5a.24xlarge,1.783,4.128,standard
eu-west-1,Linux/UNIX,x1e.4xlarge,1.479,4.0,convertible
eu-west-1,Linux/UNIX,r5a.4xlarge,0.529,1.016,convertible
eu-west-1,Linux/UNIX,a1.metal,0.199,0.461,standard
eu-west-1,Linux/UNIX,a1.metal,0.272,0.461,convertible
eu-west-1,Linux/UNIX,r5a.large,0.05499999999999999,0.127,standard
eu-west-1,Linux/UNIX,r5a.large,0.066,0.127,convertible
eu-west-1,Linux/UNIX,p3dn.24xlarge,11.275999999999998,33.711,standard
eu-west-1,Linux/UNIX,p3dn.24xlarge,17.865000000000002,33.711,convertible
eu-west-1,Linux/UNIX,m5ad.4xlarge,0.525,0.92,convertible
eu-west-1,Linux/UNIX,m5ad.4xlarge,0.397,0.92,standard
eu-west-1,Linux/UNIX,r5a.4xlarge,0.43900000000000006,1.016,standard
eu-west-1,Linux/UNIX,x1e.4xlarge,1.286,4.0,standard
eu-west-1,Linux/UNIX,i3en.2xlarge,0.506,1.0,convertible
eu-west-1,Linux/UNIX,i3en.2xlarge,0.43500000000000005,1.0,standard
eu-west-1,Linux/UNIX,c4.2xlarge,0.27299999999999996,0.453,convertible
eu-west-1,Linux/UNIX,c4.2xlarge,0.23800000000000002,0.453,standard
eu-west-1,Linux/UNIX,d2.xlarge,0.40199999999999997,0.735,convertible
eu-west-1,Linux/UNIX,g3.4xlarge,0.7651,1.21,convertible
eu-west-1,Linux/UNIX,g3.4xlarge,0.6653,1.21,standard
eu-west-1,Linux/UNIX,r4.16xlarge,2.039,4.7424,standard
eu-west-1,Linux/UNIX,r4.16xlarge,2.3449,4.7424,convertible
eu-west-1,Linux/UNIX,m5dn.large,0.066,0.152,standard
eu-west-1,Linux/UNIX,m5dn.large,0.077,0.152,convertible
eu-west-1,Linux/UNIX,z1d.xlarge,0.20099999999999998,0.416,convertible
eu-west-1,Linux/UNIX,z1d.xlarge,0.175,0.416,standard
eu-west-1,Linux/UNIX,t3.xlarge,0.10559999999999999,0.1824,convertible
eu-west-1,Linux/UNIX,t3.xlarge,0.0788,0.1824,standard
eu-west-1,Linux/UNIX,t2.micro,0.006300000000000001,0.0126,standard
eu-west-1,Linux/UNIX,t2.micro,0.0073,0.0126,convertible
eu-west-1,Linux/UNIX,c5n.9xlarge,0.92,2.196,standard
eu-west-1,Linux/UNIX,c5n.9xlarge,1.048,2.196,convertible
eu-west-1,Linux/UNIX,m6g.large,0.036699999999999997,0.086,standard
eu-west-1,Linux/UNIX,m6g.large,0.048600000000000004,0.086,convertible
eu-west-1,Linux/UNIX,i3en.24xlarge,6.069,12.0,convertible
eu-west-1,Linux/UNIX,c5.12xlarge,1.269,2.304,convertible
eu-west-1,Linux/UNIX,i3en.24xlarge,5.214999999999999,12.0,standard
eu-west-1,Linux/UNIX,r5.4xlarge,0.588,1.128,convertible
eu-west-1,Linux/UNIX,r6g.4xlarge,0.4704,0.9024,convertible
eu-west-1,Linux/UNIX,i3en.metal,5.214999999999999,12.0,standard
eu-west-1,Linux/UNIX,i3en.metal,6.069,12.0,convertible
eu-west-1,Linux/UNIX,f1.16xlarge,7.242,14.52,standard
eu-west-1,Linux/UNIX,f1.16xlarge,8.335,14.52,convertible
eu-west-1,Linux/UNIX,m5dn.24xlarge,3.6879999999999993,7.296,convertible
eu-west-1,Linux/UNIX,m5dn.24xlarge,3.1519999999999997,7.296,standard
eu-west-1,Linux/UNIX,z1d.large,0.08700000000000001,0.208,standard
eu-west-1,Linux/UNIX,r6g.4xlarge,0.3898,0.9024,standard
eu-west-1,Linux/UNIX,z1d.large,0.101,0.208,convertible
eu-west-1,Linux/UNIX,c4.large,0.059,0.113,standard
eu-west-1,Linux/UNIX,c5a.large,0.047,0.086,convertible
eu-west-1,Linux/UNIX,c5a.large,0.037,0.086,standard
eu-west-1,Linux/UNIX,m6g.8xlarge,0.7775000000000001,1.376,convertible
eu-west-1,Linux/UNIX,m6g.8xlarge,0.5874,1.376,standard
eu-west-1,Linux/UNIX,m5dn.12xlarge,1.8439999999999996,3.648,convertible
eu-west-1,Linux/UNIX,m5dn.12xlarge,1.5759999999999998,3.648,standard
eu-west-1,Linux/UNIX,c5d.12xlarge,1.458,2.616,convertible
eu-west-1,Linux/UNIX,c4.large,0.068,0.113,convertible
eu-west-1,Linux/UNIX,r5n.2xlarge,0.274,0.668,standard
eu-west-1,Linux/UNIX,r5n.2xlarge,0.31499999999999995,0.668,convertible
eu-west-1,Linux/UNIX,m5n.12xlarge,1.3789999999999998,3.192,standard
eu-west-1,Linux/UNIX,r5ad.12xlarge,1.514,3.504,standard
eu-west-1,Linux/UNIX,r5ad.12xlarge,1.8469999999999998,3.504,convertible
eu-west-1,Linux/UNIX,m5a.12xlarge,1.3139999999999998,2.304,convertible
eu-west-1,Linux/UNIX,m5a.12xlarge,0.9950000000000001,2.304,standard
eu-west-1,Linux/UNIX,m4.xlarge,0.12419999999999999,0.222,convertible
