Region,System,Type,Price,On demand,Offering class
us-east-2,Linux/UNIX,m5dn.2xlarge,0.3980000000000001,0.544,convertible
us-east-2,Linux/UNIX,m5dn.2xlarge,0.34299999999999997,0.544,standard
us-east-2,Linux/UNIX,m6g.metal,1.8141,2.464,convertible
us-east-2,Linux/UNIX,m6g.metal,1.5456,2.464,standard
us-east-2,Linux/UNIX,c5a.2xlarge,0.194,0.308,standard
us-east-2,Linux/UNIX,c5a.2xlarge,0.22400000000000003,0.308,convertible
us-east-2,Linux/UNIX,x1e.32xlarge,18.913,26.688,convertible
us-east-2,Linux/UNIX,x1e.32xlarge,16.445999999999998,26.688,standard
us-east-2,Linux/UNIX,t3a.xlarge,0.1085,0.1504,convertible
us-east-2,Linux/UNIX,t3a.xlarge,0.0943,0.1504,standard
us-east-2,Linux/UNIX,r6g.medium,0.0363,0.0504,convertible
us-east-2,Linux/UNIX,t2.small,0.014400000000000001,0.023,standard
eu-central-1,Linux/UNIX,t3a.nano,0.0045000000000000005,0.0054,convertible
us-east-2,Linux/UNIX,p3.16xlarge,16.708000000000002,24.48,standard
us-east-2,Linux/UNIX,r5d.metal,5.0169999999999995,6.912,convertible
ap-southeast-2,Linux/UNIX,t3a.xlarge,0.14850000000000002,0.1901,convertible
ap-southeast-2,Linux/UNIX,t3a.xlarge,0.11979999999999999,0.1901,standard
ap-southeast-2,Linux/UNIX,m5a.12xlarge,1.6329999999999998,2.592,standard
ap-southeast-2,Linux/UNIX,m5a.12xlarge,2.063,2.592,convertible
ap-southeast-2,Linux/UNIX,g3s.xlarge,0.867,1.154,standard
ap-southeast-2,Linux/UNIX,g3s.xlarge,0.9969999999999999,1.154,convertible
ap-southeast-2,Linux/UNIX,t3.nano,0.0052,0.0066,convertible
ap-southeast-2,Linux/UNIX,t3.nano,0.004200000000000001,0.0066,standard
ap-southeast-2,Linux/UNIX,m4.4xlarge,0.7728,1.0,convertible
ap-southeast-2,Linux/UNIX,m5ad.24xlarge,4.936,6.24,convertible
ap-southeast-2,Linux/UNIX,z1d.6xlarge,1.9849999999999999,2.712,convertible
ap-southeast-2,Linux/UNIX,z1d.6xlarge,1.709,2.712,standard
ap-southeast-2,Linux/UNIX,g3.16xlarge,4.893,7.016,standard
ap-southeast-2,Linux/UNIX,g3.16xlarge,5.627000000000001,7.016,convertible
ap-southeast-2,Linux/UNIX,r4.xlarge,0.2318,0.3192,convertible
ap-southeast-2,Linux/UNIX,r4.xlarge,0.2016,0.3192,standard
ap-southeast-2,Linux/UNIX,i3en.2xlarge,0.741,1.084,standard
ap-southeast-2,Linux/UNIX,i3en.2xlarge,0.8530000000000001,1.084,convertible
ap-southeast-2,Linux/UNIX,m5ad.24xlarge,3.9309999999999996,6.24,standard
ap-southeast-2,Linux/UNIX,m4.4xlarge,0.672,1.0,standard
ap-southeast-2,Linux/UNIX,t3a.nano,0.0046,0.0059,convertible
ap-southeast-2,Linux/UNIX,t3a.nano,0.0036999999999999997,0.0059,standard
ap-southeast-2,Linux/UNIX,t2.small,0.0226,0.0292,convertible
ap-southeast-2,Linux/UNIX,c5d.2xlarge,0.371,0.504,convertible
ap-southeast-2,Linux/UNIX,c5d.2xlarge,0.318,0.504,standard
ap-southeast-2,Linux/UNIX,g3.4xlarge,1.4067,1.754,convertible
ap-southeast-2,Linux/UNIX,g3.4xlarge,1.2233,1.754,standard
ap-southeast-2,Linux/UNIX,p3.2xlarge,2.965,4.234,standard
ap-southeast-2,Linux/UNIX,p3.2xlarge,3.41,4.234,convertible
ap-southeast-2,Linux/UNIX,r5a.large,0.08600000000000001,0.136,standard
ap-southeast-2,Linux/UNIX,r5a.large,0.099,0.136,convertible
ap-southeast-2,Linux/UNIX,m4.2xlarge,0.336,0.5,standard
ap-southeast-2,Linux/UNIX,m4.2xlarge,0.3864,0.5,convertible
ap-southeast-2,Linux/UNIX,m5d.12xlarge,2.1470000000000002,3.408,standard
ap-southeast-2,Linux/UNIX,m5d.12xlarge,2.694,3.408,convertible
ap-southeast-2,Linux/UNIX,d2.4xlarge,2.1010000000000004,3.48,convertible
ap-southeast-2,Linux/UNIX,d2.4xlarge,2.052,3.48,standard
ap-southeast-2,Linux/UNIX,t3.small,0.0166,0.0264,standard
ap-southeast-2,Linux/UNIX,t3.small,0.0206,0.0264,convertible
ap-southeast-2,Linux/UNIX,c5a.12xlarge,1.754,2.4,convertible
ap-southeast-2,Linux/UNIX,c5a.12xlarge,1.5119999999999998,2.4,standard
ap-southeast-2,Linux/UNIX,p2.xlarge,1.242,1.542,convertible
ap-southeast-2,Linux/UNIX,p2.xlarge,1.0799999999999998,1.542,standard
ap-southeast-2,Linux/UNIX,r5ad.8xlarge,1.603,2.544,standard
ap-southeast-2,Linux/UNIX,r5ad.8xlarge,1.853,2.544,convertible
ap-southeast-2,Linux/UNIX,a1.medium,0.0247,0.0333,convertible
ap-southeast-2,Linux/UNIX,t3.medium,0.0333,0.0528,standard
ap-southeast-2,Linux/UNIX,t3.medium,0.0412,0.0528,convertible
ap-southeast-2,Linux/UNIX,m5a.large,0.068,0.108,standard
ap-southeast-2,Linux/UNIX,m5a.large,0.08600000000000001,0.108,convertible
ap-southeast-2,Linux/UNIX,r5a.24xlarge,4.75,6.528,convertible
ap-southeast-2,Linux/UNIX,r5a.24xlarge,4.1129999999999995,6.528,standard
ap-southeast-2,Linux/UNIX,m5a.24xlarge,3.2659999999999996,5.184,standard
ap-southeast-2,Linux/UNIX,m5a.24xlarge,4.126,5.184,convertible
ap-southeast-2,Linux/UNIX,m5ad.8xlarge,1.3099999999999998,2.08,standard
ap-southeast-2,Linux/UNIX,m5ad.8xlarge,1.6449999999999998,2.08,convertible
ap-southeast-2,Linux/UNIX,c4.4xlarge,0.672,1.042,standard
ap-southeast-2,Linux/UNIX,c4.4xlarge,0.7729999999999999,1.042,convertible
ap-southeast-2,Linux/UNIX,m5d.24xlarge,5.389,6.816,convertible
ap-southeast-2,Linux/UNIX,m5d.24xlarge,4.2940000000000005,6.816,standard
ap-southeast-2,Linux/UNIX,p3.8xlarge,13.638999999999998,16.936,convertible
ap-southeast-2,Linux/UNIX,p3.8xlarge,11.861000000000002,16.936,standard
ap-southeast-2,Linux/UNIX,m5d.2xlarge,0.358,0.568,standard
ap-southeast-2,Linux/UNIX,m5d.2xlarge,0.44899999999999995,0.568,convertible
ap-southeast-2,Linux/UNIX,a1.medium,0.021,0.0333,standard
ap-southeast-2,Linux/UNIX,t2.small,0.0196,0.0292,standard
ap-southeast-2,Linux/UNIX,c4.2xlarge,0.38599999999999995,0.522,convertible
ap-southeast-2,Linux/UNIX,z1d.2xlarge,0.5700000000000001,0.904,standard
ap-southeast-2,Linux/UNIX,t3a.small,0.014999999999999998,0.0238,standard
ap-southeast-2,Linux/UNIX,t3a.small,0.0186,0.0238,convertible
ap-southeast-2,Linux/UNIX,r4.16xlarge,3.7094,5.1072,convertible
ap-southeast-2,Linux/UNIX,r4.16xlarge,3.2256,5.1072,standard
ap-southeast-2,Linux/UNIX,i3en.12xlarge,5.118,6.504,convertible
ap-southeast-2,Linux/UNIX,i3en.12xlarge,4.4479999999999995,6.504,standard
ap-southeast-2,Linux/UNIX,z1d.xlarge,0.28500000000000003,0.452,standard
ap-southeast-2,Linux/UNIX,z1d.xlarge,0.331,0.452,convertible
ap-southeast-2,Linux/UNIX,r5d.metal,6.1,8.352,convertible
ap-southeast-2,Linux/UNIX,r5d.metal,5.2620000000000005,8.352,standard
ap-southeast-2,Linux/UNIX,r5.16xlarge,3.044,4.832,standard
ap-southeast-2,Linux/UNIX,r5.16xlarge,3.5010000000000003,4.832,convertible
ap-southeast-2,Linux/UNIX,r5d.xlarge,0.254,0.348,convertible
ap-southeast-2,Linux/UNIX,r5d.xlarge,0.219,0.348,standard
ap-southeast-2,Linux/UNIX,t3a.large,0.0742,0.095,convertible
ap-southeast-2,Linux/UNIX,t3a.large,0.059899999999999995,0.095,standard
ap-southeast-2,Linux/UNIX,r5ad.24xlarge,5.558,7.632,convertible
ap-southeast-2,Linux/UNIX,r5ad.24xlarge,4.808,7.632,standard
ap-southeast-2,Linux/UNIX,z1d.2xlarge,0.662,0.904,convertible
ap-southeast-2,Linux/UNIX,c4.2xlarge,0.336,0.522,standard
ap-southeast-2,Linux/UNIX,m5d.8xlarge,1.431,2.272,standard
ap-southeast-2,Linux/UNIX,p2.8xlarge,9.938,12.336,convertible
ap-southeast-2,Linux/UNIX,t3a.medium,0.0371,0.0475,convertible
ap-southeast-2,Linux/UNIX,i3en.6xlarge,2.559,3.252,convertible
ap-southeast-2,Linux/UNIX,r5d.4xlarge,1.017,1.392,convertible
ap-southeast-2,Linux/UNIX,r5d.4xlarge,0.877,1.392,standard
ap-southeast-2,Linux/UNIX,x1e.4xlarge,3.427,4.836,convertible
ap-southeast-2,Linux/UNIX,x1e.4xlarge,2.9800000000000004,4.836,standard
ap-southeast-2,Linux/UNIX,m5ad.4xlarge,0.823,1.04,convertible
ap-southeast-2,Linux/UNIX,m5ad.4xlarge,0.6549999999999999,1.04,standard
ap-southeast-2,Linux/UNIX,i3en.xlarge,0.371,0.542,standard
ap-southeast-2,Linux/UNIX,i3en.6xlarge,2.2239999999999998,3.252,standard
ap-southeast-2,Linux/UNIX,i3en.xlarge,0.42699999999999994,0.542,convertible
ap-southeast-2,Linux/UNIX,c5n.xlarge,0.178,0.282,standard
ap-southeast-2,Linux/UNIX,m5ad.2xlarge,0.411,0.52,convertible
ap-southeast-2,Linux/UNIX,m5ad.2xlarge,0.32799999999999996,0.52,standard
ap-southeast-2,Linux/UNIX,r5ad.large,0.1,0.159,standard
ap-southeast-2,Linux/UNIX,r5ad.large,0.116,0.159,convertible
ap-southeast-2,Linux/UNIX,c5a.4xlarge,0.5850000000000001,0.8,convertible
ap-southeast-2,Linux/UNIX,c5a.4xlarge,0.504,0.8,standard
ap-southeast-2,Linux/UNIX,g4dn.12xlarge,3.2050000000000005,5.087,standard
ap-southeast-2,Linux/UNIX,c5n.xlarge,0.20700000000000002,0.282,convertible
ap-southeast-2,Linux/UNIX,c5n.18xlarge,3.198,5.076,standard
ap-southeast-2,Linux/UNIX,c5n.18xlarge,3.721,5.076,convertible
ap-southeast-2,Linux/UNIX,r5ad.2xlarge,0.401,0.636,standard
ap-southeast-2,Linux/UNIX,p3.16xlarge,23.722000000000005,33.872,standard
ap-southeast-2,Linux/UNIX,p3.16xlarge,27.278999999999996,33.872,convertible
ap-southeast-2,Linux/UNIX,r5ad.12xlarge,2.404,3.816,standard
ap-southeast-2,Linux/UNIX,r5ad.12xlarge,2.779,3.816,convertible
ap-southeast-2,Linux/UNIX,g4dn.xlarge,0.431,0.684,standard
ap-southeast-2,Linux/UNIX,g4dn.xlarge,0.496,0.684,convertible
ap-southeast-2,Linux/UNIX,r5.12xlarge,2.6260000000000003,3.624,convertible
ap-southeast-2,Linux/UNIX,r5.12xlarge,2.283,3.624,standard
ap-southeast-2,Linux/UNIX,m5d.4xlarge,0.8979999999999999,1.136,convertible
ap-southeast-2,Linux/UNIX,m5d.4xlarge,0.716,1.136,standard
ap-southeast-2,Linux/UNIX,c5d.9xlarge,1.6709999999999998,2.268,convertible
ap-southeast-2,Linux/UNIX,c5d.9xlarge,1.429,2.268,standard
ap-southeast-2,Linux/UNIX,r5d.large,0.10999999999999999,0.174,standard
ap-southeast-2,Linux/UNIX,r5d.large,0.127,0.174,convertible
ap-southeast-2,Linux/UNIX,c5d.18xlarge,2.858,4.536,standard
ap-southeast-2,Linux/UNIX,c5d.18xlarge,3.343,4.536,convertible
ap-southeast-2,Linux/UNIX,c5n.4xlarge,0.8270000000000001,1.128,convertible
ap-southeast-2,Linux/UNIX,c5n.4xlarge,0.711,1.128,standard
ap-southeast-2,Linux/UNIX,r5ad.2xlarge,0.463,0.636,convertible
ap-southeast-2,Linux/UNIX,g4dn.12xlarge,3.686,5.087,convertible
ap-southeast-2,Linux/UNIX,c5a.8xlarge,1.169,1.6,convertible
ap-southeast-2,Linux/UNIX,c5a.8xlarge,1.008,1.6,standard
ap-southeast-2,Linux/UNIX,t2.nano,0.0056,0.0073,convertible
ap-southeast-2,Linux/UNIX,x1.32xlarge,13.704999999999998,19.341,convertible
ap-southeast-2,Linux/UNIX,x1.32xlarge,11.918,19.341,standard
ap-southeast-2,Linux/UNIX,m5.16xlarge,3.06,3.84,convertible
ap-southeast-2,Linux/UNIX,m5.16xlarge,2.419,3.84,standard
ap-southeast-2,Linux/UNIX,g4dn.8xlarge,1.7829999999999997,2.83,standard
ap-southeast-2,Linux/UNIX,g4dn.8xlarge,2.05,2.83,convertible
ap-southeast-2,Linux/UNIX,m4.16xlarge,2.688,4.0,standard
ap-southeast-2,Linux/UNIX,m4.16xlarge,3.0912,4.0,convertible
ap-southeast-2,Linux/UNIX,g4dn.16xlarge,4.1,5.659,convertible
ap-southeast-2,Linux/UNIX,g4dn.16xlarge,3.565,5.659,standard
ap-southeast-2,Linux/UNIX,a1.large,0.042,0.0666,standard
ap-southeast-2,Linux/UNIX,a1.large,0.04929999999999999,0.0666,convertible
ap-southeast-2,Linux/UNIX,r5a.16xlarge,3.167,4.352,convertible
ap-southeast-2,Linux/UNIX,r5a.16xlarge,2.7420000000000004,4.352,standard
ap-southeast-2,Linux/UNIX,m5a.16xlarge,2.7510000000000003,3.456,convertible
ap-southeast-2,Linux/UNIX,m5a.16xlarge,2.177,3.456,standard
ap-southeast-2,Linux/UNIX,x1e.2xlarge,1.4900000000000002,2.418,standard
ap-southeast-2,Linux/UNIX,x1e.2xlarge,1.713,2.418,convertible
ap-southeast-2,Linux/UNIX,t3a.medium,0.029900000000000003,0.0475,standard
ap-southeast-2,Linux/UNIX,x1e.16xlarge,11.919,19.344,standard
ap-southeast-2,Linux/UNIX,p2.8xlarge,8.642,12.336,standard
ap-southeast-2,Linux/UNIX,x1e.16xlarge,13.707,19.344,convertible
ap-southeast-2,Linux/UNIX,m5.24xlarge,4.589999999999999,5.76,convertible
ap-southeast-2,Linux/UNIX,t2.nano,0.0049,0.0073,standard
ap-southeast-2,Linux/UNIX,m5a.2xlarge,0.272,0.432,standard
ap-southeast-2,Linux/UNIX,m5a.2xlarge,0.34400000000000003,0.432,convertible
ap-southeast-2,Linux/UNIX,r5a.12xlarge,2.375,3.264,convertible
ap-southeast-2,Linux/UNIX,r5a.12xlarge,2.056,3.264,standard
ap-southeast-2,Linux/UNIX,r5.4xlarge,0.875,1.208,convertible
ap-southeast-2,Linux/UNIX,r5.4xlarge,0.761,1.208,standard
ap-southeast-2,Linux/UNIX,a1.xlarge,0.09870000000000001,0.1332,convertible
ap-southeast-2,Linux/UNIX,a1.xlarge,0.08389999999999999,0.1332,standard
ap-southeast-2,Linux/UNIX,m5ad.12xlarge,1.966,3.12,standard
ap-southeast-2,Linux/UNIX,m5ad.12xlarge,2.468,3.12,convertible
ap-southeast-2,Linux/UNIX,r5ad.16xlarge,3.7050000000000005,5.088,convertible
ap-southeast-2,Linux/UNIX,r5ad.16xlarge,3.2050000000000005,5.088,standard
ap-southeast-2,Linux/UNIX,t2.medium,0.0392,0.0584,standard
ap-southeast-2,Linux/UNIX,t2.medium,0.0451,0.0584,convertible
ap-southeast-2,Linux/UNIX,a1.4xlarge,0.39480000000000004,0.5328,convertible
ap-southeast-2,Linux/UNIX,a1.4xlarge,0.3357,0.5328,standard
ap-southeast-2,Linux/UNIX,i3.xlarge,0.295,0.374,convertible
ap-southeast-2,Linux/UNIX,i3.xlarge,0.256,0.374,standard
ap-southeast-2,Linux/UNIX,m5.24xlarge,3.629,5.76,standard
us-east-2,Linux/UNIX,r5d.metal,4.355,6.912,standard
ap-southeast-2,Linux/UNIX,m5d.8xlarge,1.7959999999999998,2.272,convertible
ap-southeast-2,Linux/UNIX,t3.2xlarge,0.2661,0.4224,standard
ap-southeast-2,Linux/UNIX,d2.xlarge,0.525,0.87,convertible
ap-southeast-2,Linux/UNIX,d2.xlarge,0.513,0.87,standard
ap-southeast-2,Linux/UNIX,m5.xlarge,0.191,0.24,convertible
ap-southeast-2,Linux/UNIX,m5.xlarge,0.151,0.24,standard
ap-southeast-2,Linux/UNIX,t3a.2xlarge,0.29700000000000004,0.3802,convertible
ap-southeast-2,Linux/UNIX,t3a.2xlarge,0.2395,0.3802,standard
ap-southeast-2,Linux/UNIX,c5.xlarge,0.14,0.222,standard
ap-southeast-2,Linux/UNIX,c5.xlarge,0.16299999999999998,0.222,convertible
ap-southeast-2,Linux/UNIX,c4.8xlarge,1.344,2.085,standard
ap-southeast-2,Linux/UNIX,r5a.xlarge,0.171,0.272,standard
ap-southeast-2,Linux/UNIX,r4.4xlarge,0.9273999999999999,1.2768,convertible
ap-southeast-2,Linux/UNIX,r4.4xlarge,0.8064,1.2768,standard
ap-southeast-2,Linux/UNIX,a1.2xlarge,0.16779999999999998,0.2664,standard
ap-southeast-2,Linux/UNIX,a1.2xlarge,0.19740000000000002,0.2664,convertible
ap-southeast-2,Linux/UNIX,m5.12xlarge,1.8139999999999998,2.88,standard
ap-southeast-2,Linux/UNIX,m5.12xlarge,2.2949999999999995,2.88,convertible
ap-southeast-2,Linux/UNIX,m4.10xlarge,1.932,2.5,convertible
ap-southeast-2,Linux/UNIX,m4.10xlarge,1.6800000000000002,2.5,standard
ap-southeast-2,Linux/UNIX,r5a.xlarge,0.198,0.272,convertible
ap-southeast-2,Linux/UNIX,c4.8xlarge,1.5459999999999998,2.085,convertible
ap-southeast-2,Linux/UNIX,r5a.4xlarge,0.792,1.088,convertible
ap-southeast-2,Linux/UNIX,r5a.4xlarge,0.685,1.088,standard
ap-southeast-2,Linux/UNIX,c5n.9xlarge,1.599,2.538,standard
ap-southeast-2,Linux/UNIX,m5d.xlarge,0.179,0.284,standard
ap-southeast-2,Linux/UNIX,m5d.xlarge,0.225,0.284,convertible
ap-southeast-2,Linux/UNIX,r4.large,0.1008,0.1596,standard
ap-southeast-2,Linux/UNIX,r4.large,0.1159,0.1596,convertible
ap-southeast-2,Linux/UNIX,i3.4xlarge,1.1789999999999998,1.496,convertible
ap-southeast-2,Linux/UNIX,i3.4xlarge,1.025,1.496,standard
ap-southeast-2,Linux/UNIX,c5.12xlarge,1.9529999999999998,2.664,convertible
ap-southeast-2,Linux/UNIX,c5.12xlarge,1.6780000000000002,2.664,standard
ap-southeast-2,Linux/UNIX,x1e.32xlarge,27.415000000000003,38.688,convertible
ap-southeast-2,Linux/UNIX,x1e.32xlarge,23.839000000000002,38.688,standard
ap-southeast-2,Linux/UNIX,r5a.8xlarge,1.3710000000000002,2.176,standard
ap-southeast-2,Linux/UNIX,r5a.8xlarge,1.5829999999999997,2.176,convertible
ap-southeast-2,Linux/UNIX,c5.4xlarge,0.559,0.888,standard
ap-southeast-2,Linux/UNIX,c5.4xlarge,0.651,0.888,convertible
ap-southeast-2,Linux/UNIX,r5ad.xlarge,0.232,0.318,convertible
ap-southeast-2,Linux/UNIX,r5ad.xlarge,0.2,0.318,standard
ap-southeast-2,Linux/UNIX,m5a.xlarge,0.17200000000000001,0.216,convertible
ap-southeast-2,Linux/UNIX,m5a.xlarge,0.136,0.216,standard
ap-southeast-2,Linux/UNIX,m5d.16xlarge,3.593,4.544,convertible
ap-southeast-2,Linux/UNIX,m5d.16xlarge,2.8629999999999995,4.544,standard
ap-southeast-2,Linux/UNIX,m5ad.xlarge,0.206,0.26,convertible
ap-southeast-2,Linux/UNIX,m5ad.xlarge,0.16399999999999998,0.26,standard
ap-southeast-2,Linux/UNIX,t3.xlarge,0.165,0.2112,convertible
ap-southeast-2,Linux/UNIX,c5d.24xlarge,3.8100000000000005,6.048,standard
ap-southeast-2,Linux/UNIX,c5d.24xlarge,4.457,6.048,convertible
ap-southeast-2,Linux/UNIX,z1d.3xlarge,0.8539999999999999,1.356,standard
ap-southeast-2,Linux/UNIX,z1d.3xlarge,0.993,1.356,convertible
ap-southeast-2,Linux/UNIX,m5ad.large,0.08199999999999999,0.13,standard
ap-southeast-2,Linux/UNIX,m5ad.large,0.103,0.13,convertible
ap-southeast-2,Linux/UNIX,m5.2xlarge,0.302,0.48,standard
ap-southeast-2,Linux/UNIX,m5.2xlarge,0.383,0.48,convertible
ap-southeast-2,Linux/UNIX,r5d.24xlarge,5.2620000000000005,8.352,standard
ap-southeast-2,Linux/UNIX,r5d.24xlarge,6.1,8.352,convertible
ap-southeast-2,Linux/UNIX,c5d.4xlarge,0.635,1.008,standard
ap-southeast-2,Linux/UNIX,c5d.4xlarge,0.743,1.008,convertible
ap-southeast-2,Linux/UNIX,m5a.8xlarge,1.375,1.728,convertible
ap-southeast-2,Linux/UNIX,m5a.8xlarge,1.089,1.728,standard
ap-southeast-2,Linux/UNIX,r5d.8xlarge,2.033,2.784,convertible
ap-southeast-2,Linux/UNIX,r5d.8xlarge,1.754,2.784,standard
us-east-2,Linux/UNIX,r4.8xlarge,1.344,2.128,standard
us-east-2,Linux/UNIX,r4.8xlarge,1.5456,2.128,convertible
ap-southeast-2,Linux/UNIX,t3.xlarge,0.1331,0.2112,standard
ap-southeast-2,Linux/UNIX,c5n.9xlarge,1.8599999999999999,2.538,convertible
ap-southeast-2,Linux/UNIX,z1d.large,0.165,0.226,convertible
ap-southeast-2,Linux/UNIX,r5ad.4xlarge,0.801,1.272,standard
ap-southeast-2,Linux/UNIX,i3en.metal,10.236,13.008,convertible
ap-southeast-2,Linux/UNIX,i3en.metal,8.895000000000001,13.008,standard
ap-southeast-2,Linux/UNIX,t2.micro,0.0098,0.0146,standard
ap-southeast-2,Linux/UNIX,t2.micro,0.0113,0.0146,convertible
ap-southeast-2,Linux/UNIX,c5a.24xlarge,3.0239999999999996,4.8,standard
ap-southeast-2,Linux/UNIX,c5a.24xlarge,3.508,4.8,convertible
ap-southeast-2,Linux/UNIX,r4.2xlarge,0.4032,0.6384,standard
ap-southeast-2,Linux/UNIX,r4.2xlarge,0.46369999999999995,0.6384,convertible
ap-southeast-2,Linux/UNIX,g4dn.4xlarge,0.9860000000000001,1.566,standard
ap-southeast-2,Linux/UNIX,g4dn.4xlarge,1.1340000000000001,1.566,convertible
ap-southeast-2,Linux/UNIX,r5.2xlarge,0.381,0.604,standard
ap-southeast-2,Linux/UNIX,r5.2xlarge,0.438,0.604,convertible
ap-southeast-2,Linux/UNIX,c5a.2xlarge,0.252,0.4,standard
ap-southeast-2,Linux/UNIX,c5a.2xlarge,0.292,0.4,convertible
ap-southeast-2,Linux/UNIX,m4.large,0.0966,0.125,convertible
ap-southeast-2,Linux/UNIX,m4.large,0.084,0.125,standard
ap-southeast-2,Linux/UNIX,c5.large,0.081,0.111,convertible
ap-southeast-2,Linux/UNIX,c5.large,0.07,0.111,standard
ap-southeast-2,Linux/UNIX,r5ad.4xlarge,0.926,1.272,convertible
ap-southeast-2,Linux/UNIX,z1d.large,0.14200000000000002,0.226,standard
ap-southeast-2,Linux/UNIX,t3.2xlarge,0.33,0.4224,convertible
ap-southeast-2,Linux/UNIX,r5d.16xlarge,4.067,5.568,convertible
ap-southeast-2,Linux/UNIX,i3en.24xlarge,8.895000000000001,13.008,standard
ap-southeast-2,Linux/UNIX,g3.8xlarge,2.4465,3.508,standard
ap-southeast-2,Linux/UNIX,p2.16xlarge,19.877,24.672,convertible
ap-southeast-2,Linux/UNIX,p2.16xlarge,17.284,24.672,standard
ap-southeast-2,Linux/UNIX,t2.large,0.0785,0.1168,standard
ap-southeast-2,Linux/UNIX,t2.large,0.0903,0.1168,convertible
ap-southeast-2,Linux/UNIX,c5a.xlarge,0.126,0.2,standard
ap-southeast-2,Linux/UNIX,c5a.xlarge,0.146,0.2,convertible
ap-southeast-2,Linux/UNIX,x1e.xlarge,0.857,1.209,convertible
ap-southeast-2,Linux/UNIX,g3.8xlarge,2.8135000000000003,3.508,convertible
ap-southeast-2,Linux/UNIX,x1e.xlarge,0.7450000000000001,1.209,standard
ap-southeast-2,Linux/UNIX,m5.metal,4.589999999999999,5.76,convertible
ap-southeast-2,Linux/UNIX,g4dn.2xlarge,0.616,0.978,standard
ap-southeast-2,Linux/UNIX,g4dn.2xlarge,0.708,0.978,convertible
ap-southeast-2,Linux/UNIX,m5d.large,0.11200000000000002,0.142,convertible
ap-southeast-2,Linux/UNIX,m5d.large,0.089,0.142,standard
ap-southeast-2,Linux/UNIX,r5.8xlarge,1.75,2.416,convertible
ap-southeast-2,Linux/UNIX,r5.8xlarge,1.522,2.416,standard
ap-southeast-2,Linux/UNIX,a1.metal,0.336,0.533,standard
ap-southeast-2,Linux/UNIX,m5.metal,3.629,5.76,standard
ap-southeast-2,Linux/UNIX,m5.large,0.096,0.12,convertible
ap-southeast-2,Linux/UNIX,m5.large,0.076,0.12,standard
ap-southeast-2,Linux/UNIX,m5.8xlarge,1.53,1.92,convertible
ap-southeast-2,Linux/UNIX,c5d.xlarge,0.18600000000000003,0.252,convertible
ap-southeast-2,Linux/UNIX,c5d.xlarge,0.159,0.252,standard
ap-southeast-2,Linux/UNIX,c5.9xlarge,1.2590000000000001,1.998,standard
ap-southeast-2,Linux/UNIX,c5.9xlarge,1.465,1.998,convertible
ap-southeast-2,Linux/UNIX,c5n.metal,3.721,5.076,convertible
ap-southeast-2,Linux/UNIX,c5n.metal,3.198,5.076,standard
ap-southeast-2,Linux/UNIX,r5a.2xlarge,0.396,0.544,convertible
ap-southeast-2,Linux/UNIX,r5a.2xlarge,0.34299999999999997,0.544,standard
ap-southeast-2,Linux/UNIX,c5.18xlarge,2.9290000000000003,3.996,convertible
ap-southeast-2,Linux/UNIX,c5.18xlarge,2.5170000000000003,3.996,standard
ap-southeast-2,Linux/UNIX,m4.xlarge,0.1932,0.25,convertible
ap-southeast-2,Linux/UNIX,m4.xlarge,0.168,0.25,standard
ap-southeast-2,Linux/UNIX,m5d.metal,4.2940000000000005,6.816,standard
ap-southeast-2,Linux/UNIX,m5d.metal,5.389,6.816,convertible
ap-southeast-2,Linux/UNIX,i3.2xlarge,0.512,0.748,standard
ap-southeast-2,Linux/UNIX,i3.2xlarge,0.5890000000000001,0.748,convertible
ap-southeast-2,Linux/UNIX,r5d.2xlarge,0.508,0.696,convertible
ap-southeast-2,Linux/UNIX,r5d.2xlarge,0.438,0.696,standard
ap-southeast-2,Linux/UNIX,m5.8xlarge,1.2099999999999997,1.92,standard
ap-southeast-2,Linux/UNIX,a1.metal,0.395,0.533,convertible
ap-southeast-2,Linux/UNIX,c5.2xlarge,0.28,0.444,standard
ap-southeast-2,Linux/UNIX,c5.2xlarge,0.325,0.444,convertible
ap-southeast-2,Linux/UNIX,c5a.16xlarge,2.016,3.2,standard
ap-southeast-2,Linux/UNIX,t2.xlarge,0.157,0.2336,standard
ap-southeast-2,Linux/UNIX,t2.xlarge,0.1805,0.2336,convertible
ap-southeast-2,Linux/UNIX,c5d.metal,3.8100000000000005,6.048,standard
ap-southeast-2,Linux/UNIX,c5d.metal,4.457,6.048,convertible
ap-southeast-2,Linux/UNIX,i3en.3xlarge,1.28,1.626,convertible
ap-southeast-2,Linux/UNIX,i3en.3xlarge,1.1119999999999999,1.626,standard
ap-southeast-2,Linux/UNIX,z1d.12xlarge,3.417,5.424,standard
ap-southeast-2,Linux/UNIX,z1d.12xlarge,3.9699999999999998,5.424,convertible
ap-southeast-2,Linux/UNIX,c5d.12xlarge,2.229,3.024,convertible
ap-southeast-2,Linux/UNIX,c5d.12xlarge,1.9050000000000002,3.024,standard
ap-southeast-2,Linux/UNIX,m5ad.16xlarge,3.2909999999999995,4.16,convertible
ap-southeast-2,Linux/UNIX,m5ad.16xlarge,2.621,4.16,standard
ap-southeast-2,Linux/UNIX,x1e.8xlarge,5.960000000000001,9.672,standard
ap-southeast-2,Linux/UNIX,x1e.8xlarge,6.854,9.672,convertible
